0;0;1;2;3;4;5;6;7;8;1;0;1;2;3;4;5;6;7;8;2;0;1;2;3;4;5;6;7;8
2,095238;1,428571;0,3333333;0,3333333;;;;;;;2,428571;;;;0,3333333;1,428571;0,6666667;;;;2,214286;;;;;;;0,5;0,2857143;1,428571
1,944445;1,111111;0,5;0,3333333;;;;;;;1,611111;;;;0,5;1,111111;0;;;;2,277778;;;;;;;0,6666667;0,5;1,111111
1,242424;0,9090909;0;0,3333333;;;;;;;2,409091;;;;0,5;0,9090909;1;;;;2,242424;;;;;;;0,6666667;0,6666667;0,9090909
2,169231;0,7692308;1;0,4;;;;;;;1,761905;;;;0,3333333;0;1,428571;;;;1,435897;;;;;;;0;0,6666667;0,7692308
1,761905;0;1,428571;0,3333333;;;;;;;1,896825;;;;0,2857143;0,5;1,111111;;;;2,666667;;;;;;;1;1;0,6666667
1,611111;0;1,111111;0,5;;;;;;;2,242424;;;;0,3333333;1;0,9090909;;;;2,095238;;;;;;;1,428571;0,6666667;0
2,309091;1;0,9090909;0,4;;;;;;;1,761905;;;;0,3333333;1,428571;0;;;;2,611111;;;;;;;1,111111;0,5;1
2,095238;1,428571;0;0,6666667;;;;;;;1,777778;;;;0,3333333;1,111111;0,3333333;;;;2,309091;;;;;;;0,9090909;0,4;1
1,611111;1,111111;0;0,5;;;;;;;2,242424;;;;1;0,9090909;0,3333333;;;;2,428571;;;;;;;0;1;1,428571
1,975757;0,9090909;0,6666667;0,4;;;;;;;2,095238;;;;1,428571;0;0,6666667;;;;1,844445;;;;;;;0,3333333;0,4;1,111111
2,435898;0,7692308;0,6666667;1;;;;;;;3,111111;;;;1,111111;1;1;;;;1,528139;;;;;;;0,2857143;0,3333333;0,9090909
2,095238;0;0,6666667;1,428571;;;;;;;2,075758;;;;0,9090909;0,5;0,6666667;;;;1,769231;;;;;;;0,6666667;0,3333333;0,7692308
2,777778;1;0,6666667;1,111111;;;;;;;2,269231;;;;0,7692308;0,5;1;;;;1,333333;;;;;;;0;0,6666667;0,6666667
