0;0;1;2;3;4;5;6;7;8;1;0;1;2;3;4;5;6;7;8;2;0;1;2;3;4;5;6;7;8
1,646825;0,2857143;0,25;1,111111;;;;;;;2,011111;;;;0,4;0,5;1,111111;;;;1,464957;;;;;;;0,2;0,1538462;1,111111
1,269231;0,5;0;0,7692308;;;;;;;1,269231;;;;0;0,5;0,7692308;;;;1,369231;;;;;;;0,2;0,4;0,7692308
1,754902;0,5;0,6666667;0,5882353;;;;;;;1,754902;;;;0,5;0,6666667;0,5882353;;;;1,07395;;;;;;;0,2;0,2857143;0,5882353
1,777778;0,6666667;1,111111;0;;;;;;;1,611111;;;;0,5;1,111111;0;;;;1,098413;;;;;;;0,2222222;0,4;0,4761905
1,935897;0,6666667;0,7692308;0,5;;;;;;;1,269231;;;;0,5;0,7692308;0;;;;1,3;;;;;;;0,5;0,4;0,4

1,619048;1,111111;0,2857143;0,2222222;;;;;;;1,619048;;;;0,2857143;0,2222222;1,111111;;;;1,68254;;;;;;;1,111111;0,2857143;0,2857143
0,991453;0,7692308;0;0,2222222;;;;;;;1,169231;;;;0;0,4;0,7692308;;;;1,454945;;;;;;;0,7692308;0,4;0,2857143
1,477124;0,5882353;0,6666667;0,2222222;;;;;;;0,9882352;;;;0;0,4;0,5882353;;;;1,388235;;;;;;;0,5882353;0,4;0,4
1,611111;0;1,111111;0,5;;;;;;;1,309524;;;;0,5;0,3333333;0,4761905;;;;1,376191;;;;;;;0,4761905;0,5;0,4
1,569231;0,4;0,7692308;0,4;;;;;;;1,444445;;;;1,111111;0,3333333;0;;;;1,777778;;;;;;;0;1,111111;0,6666667

1,694445;0,3333333;0,25;1,111111;;;;;;;1,619048;;;;1,111111;0,2857143;0,2222222;;;;1,596825;;;;;;;1,111111;0,2857143;0,2
1,435897;0,3333333;0,3333333;0,7692308;;;;;;;1,269231;;;;0,7692308;0;0,5;;;;1,491453;;;;;;;0,7692308;0,2222222;0,5
1,207283;0,3333333;0,2857143;0,5882353;;;;;;;0,9882352;;;;0,5882353;0;0,4;;;;1,171569;;;;;;;0,5882353;0,25;0,3333333
0,7261905;0;0,25;0,4761905;;;;;;;0,4761905;;;;0,4761905;0;;;;;1,17619;;;;;;;0,4761905;0,2;0,5
1,733333;0,6666667;0,6666667;0,4;;;;;;;0,4;;;;0,4;0;;;;;1,361111;;;;;;;0;0,25;1,111111






































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































