0;0100000010111001;3;1111000101101000;7;1110100101010111
0;0100000010111001;3;1111000101101000;7;1110100101010111
0;0100000010111001;3;1111000101101000;7;1110100101010111
0;0100000010111001;5;0111000111101001;8;1110000001011111
2;0110000010110101;5;0111000111101001;8;1110000001011111
2;0110000010110101;5;0111000111101001;8;1110000001011111
2;0110000010110101;4;0011000111101000;8;1110000001011111
0;0100000010111101;4;0011000111101000;7;1100000001001111
0;0100000010111101;4;0011000111101000;7;1100000001001111
0;0100000010111101;4;0011000111101000;7;1100000001001111
0;0100000010111101;4;0011000111101000;8;1110000001011111
1;1100010010111100;4;0011000111101000;8;1110000001011111
1;1100010010111100;3;1011000111000001;8;1110000001011111
1;1100010010111100;3;1011000111000001;8;1110000001011111
1;1100010010111100;3;1011000111000001;7;1011000001011110
0;1100000010111101;3;1011000111000001;7;1011000001011110
0;1100000010111101;5;1010010111000001;7;1011000001011110
0;1100000010111101;5;1010010111000001;6;1011000101010110
0;1100000010111101;5;1010010111000001;6;1011000101010110
0;1100000010111101;5;1010010111000001;6;1011000101010110
1;1100010010111111;3;1010000011000001;6;1011000101010110
1;1100010010111111;3;1010000011000001;8;1001000101011110
1;1100010010111111;3;1010000011000001;8;1001000101011110
1;1100010010111111;4;1110000011000101;8;1001000101011110
2;1100000010111100;4;1110000011000101;7;1011100101011110
2;1100000010111100;4;1110000011000101;7;1011100101011110
2;1100000010111100;4;1110000011000101;7;1011100101011110
2;1100000010111100;4;1110000011000101;6;1011100101001111
0;1110000011111100;4;1110000011000101;6;1011100101001111
0;1110000011111100;3;1010000111000101;6;1011100101001111
0;1110000011111100;3;1010000111000101;8;1011100111001110
0;1110000011111100;3;1010000111000101;8;1011100111001110
1;0100000011101100;3;1010000111000101;8;1011100111001110
1;0100000011101100;5;1110000011000101;8;1011100111001110
1;0100000011101100;5;1110000011000101;7;1111100110001110
2;0010000011101100;5;1110000011000101;7;1111100110001110
2;0010000011101100;5;1110000011000101;7;1111100110001110
2;0010000011101100;5;1110000011000101;7;1111100110001110
1;0010000001111100;3;0110010001000101;7;1111100110001110
1;0010000001111100;3;0110010001000101;7;1111100110001110
1;0010000001111100;3;0110010001000101;7;1111100110001110
1;0010000001111100;3;0110010001000101;7;1111100110001110
1;0010000001111100;3;0110010001000101;6;1100000010000111
1;0010000001111100;8;0111010001100101;6;1100000010000111
1;0010000001111100;8;0111010001100101;6;1100000010000111
2;0010000101000110;8;0111010001100101;6;1100000010000111
2;0010000101000110;8;0111010001100101;7;0100000010001111
2;0010000101000110;4;0110010001101100;7;0100000010001111
2;0010000101000110;4;0110010001101100;7;0100000010001111
2;0010000101000110;4;0110010001101100;6;0000000010101111
2;0010000101000110;4;0110010001101100;6;0000000010101111
2;0010000101000110;4;0110010001101100;6;0000000010101111
2;0010000101000110;8;0110010001011100;6;0000000010101111
2;0010000101000110;8;0110010001011100;6;0000000010101111
1;0010100100000110;8;0110010001011100;7;0000010000101111
1;0010100100000110;0;0110010001000100;7;0000010000101111
1;0010100100000110;0;0110010001000100;7;0000010000101111
2;0010000101000110;0;0110010001000100;7;0000010000101111
2;0010000101000110;3;0110110001000101;5;0010010100111111
2;0010000101000110;3;0110110001000101;5;0010010100111111
2;0010000101000110;3;0110110001000101;5;0010010100111111
2;0010000101000110;3;0110110001000101;5;0010010100111111
1;0010000001011110;8;1110010001000100;7;0010011100111010
1;0010000001011110;8;1110010001000100;7;0010011100111010
1;0010000001011110;8;1110010001000100;7;0010011100111010
1;0010000001011110;0;1110110011000100;6;1010011100101010
1;0010000001011110;0;1110110011000100;6;1010011100101010
1;0010000001011110;0;1110110011000100;6;1010011100101010
1;0010000001011110;0;1110110011000100;7;0010111100101010
2;0010010001001110;4;1110011011010100;7;0010111100101010
2;0010010001001110;4;1110011011010100;7;0010111100101010
2;0010010001001110;4;1110011011010100;6;0001111100101010
2;0010010001001110;0;1110011111010101;6;0001111100101010
2;0010010001001110;0;1110011111010101;6;0001111100101010
2;0010010001001110;0;1110011111010101;6;0001111100101010
1;0010011001000110;8;1110011111011100;5;0000111110101010
1;0010011001000110;8;1110011111011100;5;0000111110101010
1;0010011001000110;8;1110011111011100;5;0000111110101010
1;0010011001000110;3;1011011111011100;5;0000111110101010
1;0010011001000110;3;1011011111011100;7;0000011111101000
1;0010011001000110;3;1011011111011100;7;0000011111101000
2;1000011001000110;4;1010011110011100;7;0000011111101000
2;1000011001000110;4;1010011110011100;7;0000011111101000
2;1000011001000110;4;1010011110011100;7;0000011111101000
1;0000011001000111;8;1010111110011101;6;0000011101001000
1;0000011001000111;8;1010111110011101;6;0000011101001000
1;0000011001000111;8;1010111110011101;6;0000011101001000
1;0000011001000111;0;1000110110011101;5;0000011001001100
1;0000011001000111;0;1000110110011101;5;0000011001001100
1;0000011001000111;0;1000110110011101;5;0000011001001100
1;0000011001000111;3;1000010110010101;6;0000001001001110
2;1001010001000011;3;1000010110010101;6;0000001001001110
2;1001010001000011;3;1000010110010101;6;0000001001001110
2;1001010001000011;3;1000010110010101;5;0001101001001110
1;1001110011000011;8;1000010110000111;5;0001101001001110
1;1001110011000011;8;1000010110000111;5;0001101001001110
1;1001110011000011;8;1000010110000111;5;0001101001001110
1;1001110011000011;7;1000010000000111;5;0001101001001110
2;1001110010100011;7;1000010000000111;6;1001101000000110
2;1001110010100011;7;1000010000000111;6;1001101000000110
;;;;;
2;0000011111110111;5;1111101100010100;7;0001010101100100
2;0000011111110111;5;1111101100010100;7;0001010101100100
0;1000011101110111;5;1111101100010100;7;0001010101100100
0;1000011101110111;5;1111101100010100;6;0001100101100100
0;1000011101110111;5;1111101100010100;6;0001100101100100
0;1000011101110111;5;1111101100010100;6;0001100101100100
1;1000010101111101;3;1111101001010000;6;0001100101100100
1;1000010101111101;3;1111101001010000;6;0001100101100100
1;1000010101111101;3;1111101001010000;6;0001100101100100
1;1000010101111101;3;1111101001010000;6;0001100101100100
0;1000011101110111;5;1110101001010100;6;0001100101100100
0;1000011101110111;5;1110101001010100;6;0001100101100100
0;1000011101110111;5;1110101001010100;7;0001000101100001
0;1000011101110111;5;1110101001010100;7;0001000101100001
1;1000111100100111;5;1110101001010100;7;0001000101100001
1;1000111100100111;4;1101101011010100;7;0001000101100001
1;1000111100100111;4;1101101011010100;7;0001000101100001
2;1001011100100111;4;1101101011010100;6;0001100001110001
2;1001011100100111;5;1101101011110101;6;0001100001110001
2;1001011100100111;5;1101101011110101;6;0001100001110001
2;1001011100100111;5;1101101011110101;6;0001100001110001
