0;01110110;4;11011100;8;10010111
0;01110110;4;11011100;8;10010111
0;01110110;4;11011100;8;10010111
0;01110110;4;11011100;7;00010111
0;01110110;4;11011100;7;00010111
0;01110110;4;11011100;7;00010111
0;01110110;4;11011100;7;00010111
0;01110110;5;11111110;7;00010111
0;01110110;5;11111110;7;00010111
0;01110110;5;11111110;8;10010101
0;01110110;4;11111111;8;10010101
1;10010110;4;11111111;8;10010101
1;10010110;4;11111111;8;10010101
1;10010110;4;11111111;8;10010101
1;10010110;5;11011111;8;10010101
1;10010110;5;11011111;6;00010001
1;10010110;5;11011111;6;00010001
2;00010111;5;11011111;6;00010001
2;00010111;5;11011111;6;00010001
2;00010111;5;11011111;6;00010001
2;00010111;5;11011111;6;00010001
2;00010111;5;11011111;6;00010001
2;00010111;4;10010101;6;00010001
2;00010111;4;10010101;8;10011101
2;00010111;4;10010101;8;10011101
2;00010111;4;10010101;8;10011101
2;00010111;4;10010101;8;10011101
2;00010111;4;10010101;8;10011101
1;01000010;4;10010101;8;10011101
1;01000010;4;10010101;8;10011101
1;01000010;7;10110000;8;10011101
1;01000010;7;10110000;0;10001000
1;01000010;7;10110000;0;10001000
3;01000110;7;10110000;0;10001000
3;01000110;7;10110000;0;10001000
3;01000110;7;10110000;0;10001000
3;01000110;7;10110000;0;10001000
3;01000110;5;10111010;0;10001000
3;01000110;5;10111010;8;00001100
2;01010111;5;10111010;8;00001100
2;01010111;5;10111010;8;00001100
2;01010111;5;10111010;8;00001100
2;01010111;5;10111010;8;00001100
3;01000111;4;00011010;8;00001100
3;01000111;4;00011010;8;00001100
3;01000111;4;00011010;8;00001100
3;01000111;4;00011010;8;00001100
3;01000111;4;00011010;0;00010101
3;01000111;4;00011010;0;00010101
3;01000111;4;00011010;0;00010101
3;01000111;4;00011010;0;00010101
3;01000111;7;01001000;0;00010101
3;01000111;7;01001000;0;00010101
3;01000111;7;01001000;0;00010101
3;01000111;7;01001000;0;00010101
3;01000111;7;01001000;0;00010101
3;01000111;7;01001000;0;00010101
3;01000111;4;01011001;0;00010101
3;01000111;4;01011001;8;11011111
2;10110011;4;01011001;8;11011111
2;10110011;4;01011001;8;11011111
2;10110011;4;01011001;8;11011111
2;10110011;4;01011001;8;11011111
2;10110011;5;01001001;8;11011111
2;10110011;5;01001001;0;01010111
2;10110011;5;01001001;0;01010111
2;10110011;5;01001001;0;01010111
2;10110011;5;01001001;0;01010111
2;10110011;5;01001001;0;01010111
3;11111010;5;01001001;0;01010111
3;11111010;1;00001101;8;01110110
3;11111010;1;00001101;8;01110110
3;11111010;1;00001101;8;01110110
3;11111010;1;00001101;8;01110110
3;11111010;1;00001101;8;01110110
3;11111010;5;00001111;8;01110110
3;11111010;5;00001111;8;01110110
3;11111010;5;00001111;8;01110110
3;11111010;5;00001111;8;01110110
3;11111010;5;00001111;8;01110110
2;00101000;5;00001111;8;01110110
2;00101000;4;01000111;7;00101110
2;00101000;4;01000111;7;00101110
2;00101000;4;01000111;7;00101110
2;00101000;4;01000111;7;00101110
2;00101000;4;01000111;7;00101110
2;00101000;4;01000111;7;00101110
2;00101000;4;01000111;7;00101110
3;01111001;4;01000111;7;00101110
3;01111001;5;01011111;7;00101110
3;01111001;5;01011111;8;01011110
3;01111001;5;01011111;8;01011110
3;01111001;5;01011111;8;01011110
3;01111001;5;01011111;8;01011110
3;01111001;5;01011111;8;01011110
3;01111001;5;01011111;8;01011110
3;01111001;5;01011111;8;01011110
3;01111001;5;01011111;8;01011110
3;01111001;5;01011111;1;00001111
3;01111001;5;01011111;1;00001111
;;;;;
1;01011101;5;10100011;7;00111000
1;01011101;5;10100011;7;00111000
1;01011101;5;10100011;7;00111000
1;01011101;5;10100011;7;00111000
1;01011101;5;10100011;7;00111000
1;01011101;5;10100011;7;00111000
2;11010101;5;10100011;8;01111100
2;11010101;4;11000111;8;01111100
2;11010101;4;11000111;8;01111100
2;11010101;4;11000111;8;01111100
2;11010101;4;11000111;8;01111100
