0;0;1;2;3;4;5;6;7;8;1;0;1;2;3;4;5;6;7;8;2;0;1;2;3;4;5;6;7;8
2,428571;1,428571;0,5;0,5;;;;;;;2,328572;;;;0,4;1,428571;0,5;;;;3,095238;;;;;;;0,6666667;1;1,428571
2,277778;1,111111;0,6666667;0,5;;;;;;;2,111111;;;;0,5;1,111111;0,5;;;;2,277778;;;;;;;0,5;0,6666667;1,111111
1,909091;0,9090909;0,5;0,5;;;;;;;1,909091;;;;0,3333333;0,9090909;0,6666667;;;;2,242424;;;;;;;0,6666667;0,6666667;0,9090909
1,502564;0,7692308;0,4;0,3333333;;;;;;;1,769231;;;;0,3333333;0,7692308;0,6666667;;;;2,102564;;;;;;;0,3333333;1;0,7692308
1,416667;0,6666667;0,5;0,25;;;;;;;1,5;;;;0,3333333;0,6666667;0,5;;;;1,714286;;;;;;;0,2857143;1,428571;0
1,238235;0,5882353;0,4;0,25;;;;;;;1,488235;;;;0,5;0,5882353;0,4;;;;2,111111;;;;;;;0,3333333;1,111111;0,6666667
1,109649;0,5263158;0,3333333;0,25;;;;;;;1,326316;;;;0,4;0,5263158;0,4;;;;2,075758;;;;;;;0,5;0,9090909;0,6666667
1,126191;0,4761905;0,4;0,25;;;;;;;1,542857;;;;0,4;0,4761905;0,6666667;;;;1,935897;;;;;;;0,5;0,7692308;0,6666667
1,018116;0,4347826;0,3333333;0,25;;;;;;;2,095238;;;;0,6666667;0;1,428571;;;;1,833333;;;;;;;0,5;0,6666667;0,6666667
1,019048;0,4;0,3333333;0,2857143;;;;;;;2,777778;;;;0,6666667;1;1,111111;;;;1,754902;;;;;;;0,5;0,5882353;0,6666667
0,989418;0,3703704;0,3333333;0,2857143;;;;;;;2,409091;;;;0,5;1;0,9090909;;;;1,928571;;;;;;;0,5;0;1,428571
1,178161;0,3448276;0,5;0,3333333;;;;;;;1,928571;;;;0,5;1,428571;0;;;;2,277778;;;;;;;0,5;0,6666667;1,111111
1,928571;;1,428571;0,5;;;;;;;1,911111;;;;0,4;1,111111;0,4;;;;1,975757;;;;;;;0,6666667;0,4;0,9090909
1,511111;;1,111111;0,4;;;;;;;1,909091;;;;0,3333333;0,9090909;0,6666667;;;;1,769231;;;;;;;0,6666667;0,3333333;0,7692308
1,309091;;0,9090909;0,4;;;;;;;2,054945;;;;0,2857143;0,7692308;1;;;;1,733333;;;;;;;0,6666667;0,4;0,6666667
1,269231;;0,7692308;0,5;;;;;;;1,714286;;;;0,2857143;0;1,428571;;;;1,654902;;;;;;;0,6666667;0,4;0,5882353
1,166667;;0,6666667;0,5;;;;;;;2,361111;;;;0,25;1;1,111111;;;;1,828571;;;;;;;1,428571;0,4;0
1,254902;;0,5882353;0,6666667;;;;;;;1,909091;;;;0,3333333;0,6666667;0,9090909;;;;2,011111;;;;;;;1,111111;0,4;0,5
1,428571;;0;1,428571;;;;;;;1,435897;;;;;0,6666667;0,7692308;;;;1,709091;;;;;;;0,9090909;0,4;0,4
1,611111;;0,5;1,111111;;;;;;;1,166667;;;;;0,5;0,6666667;;;;1,169231;;;;;;;0,7692308;;0,4
1,409091;;0,5;0,9090909;;;;;;;0,9882352;;;;;0,4;0,5882353;;;;1,4;0,3333333;;;;;;0,6666667;;0,4
1,102564;;0,3333333;0,7692308;;;;;;;0,9263158;;;;;0,4;0,5263158;;;;1,421569;0,3333333;;;;;;0,5882353;;0,5
0,952381;;0,2857143;0,6666667;;;;;;;0,9761905;;;;;0,5;0,4761905;;;;1,301316;0,275;;;;;;0,5263158;;0,5
0,8382353;;0,25;0,5882353;;;;;;;1,428571;;;;;1,428571;0;;;;1,242857;0,2666667;;;;;;0,4761905;;0,5
0,748538;;0,2222222;0,5263158;;;;;;;2,111111;;;;;1,111111;1;;;;1,719048;0,2904762;;;;;;0;;1,428571
1,023413;;0,2222222;0,4761905;0,325;;;;;;1,575758;;;;;0,9090909;0,6666667;;;;1,944445;0,3333333;;;;;;0,5;;1,111111
1,058116;;0,25;0,4347826;0,3733333;;;;;;1,454945;;;;;0,7692308;0,2857143;;0,4;;1,642424;0,4;;;;;;0,3333333;;0,9090909
1,086667;;0,3333333;0,4;0,3533334;;;;;;1,5;;;;;0,6666667;0,3333333;;0,5;;1,569231;0,4;;;;;;0,4;;0,7692308
1,117037;;0,4;0,3703704;0,3466667;;;;;;1,421569;;;;;0,5882353;0,3333333;;0,5;;1,466667;0,4;;;;;;0,4;;0,6666667
2,078572;;1,428571;0;0,65;;;;;;1,359649;;;;;0,5263158;0,3333333;;0,5;;1,27395;0,4;;;;;;0,2857143;;0,5882353
2,277778;;1,111111;0,5;0,6666667;;;;;;1,309524;;;;;0,4761905;0,3333333;;0,5;;1,21203;0,4;;;;;;0,2857143;;0,5263158
2,242424;;0,9090909;0,6666667;0,6666667;;;;;;1,714286;;;;;0;0,2857143;;1,428571;;0,9761905;0,5;;;;;;;;0,4761905
1,769231;;0,7692308;0,5;0,5;;;;;;1,896825;;;;;0,5;0,2857143;;1,111111;;1,428571;1,428571;;;;;;;;0
2,166667;;0,6666667;0,5;1;;;;;;1,694805;;;;;0,5;0,2857143;;0,9090909;;1,444445;1,111111;;;;;;;;0,3333333
1,828571;;0;0,4;1,428571;;;;;;1,554945;;;;;0,5;0,2857143;;0,7692308;;1,242424;0,9090909;;;;;;;;0,3333333
2,011111;;0,5;0,4;1,111111;;;;;;1,5;;;;;0,5;0,3333333;;0,6666667;;1,169231;0,7692308;;;;;;;;0,4
1,709091;;0,4;0,4;0,9090909;;;;;;1,421569;;;;;0,5;0,3333333;;0,5882353;;1,066667;0,6666667;;;;;;;;0,4
1,569231;;0,4;0,4;0,7692308;;;;;;1,592982;;;;;0,4;0,6666667;;0,5263158;;1,088235;0,5882353;;;;;;;;0,5
1,733333;;0,4;0,6666667;0,6666667;;;;;;1,928571;;;;;0,5;1,428571;;0;;1,192982;0,5263158;;;;;;;;0,6666667
1,254902;;;0,6666667;0,5882353;;;;;;3,277778;;;;;0,6666667;1,111111;0,5;1;;1,428571;0;;;;;;;;1,428571
1,428571;;;1,428571;0;;;;;;2,635757;;;;;0,6666667;0,9090909;0,56;0,5;;1,444445;0,3333333;;;;;;;;1,111111
1,777778;;;1,111111;0,6666667;;;;;;2,522564;;;;;0,6666667;0,7692308;0,5866667;0,5;;1,242424;0,3333333;;;;;;;;0,9090909
1,575758;;;0,9090909;0,6666667;;;;;;2,333333;;;;;0,6666667;0,6666667;0,5;0,5;;1,169231;0,4;;;;;;;;0,7692308
1,769231;;;0,7692308;1;;;;;;2,294902;;;;;0,6666667;0,5882353;0,64;0,4;;1;0,3333333;;;;;;;;0,6666667
1,428571;;;0;1,428571;;;;;;2,261905;;;;;1,428571;0;0,3333333;0,5;;0,9882352;0,4;;;;;;;;0,5882353
1,777778;;;0,6666667;1,111111;;;;;;2,177778;;;;;1,111111;0,3333333;0,3333333;0,4;;1,026316;0,5;;;;;;;;0,5263158
1,309091;;;0,4;0,9090909;;;;;;1,975758;;;;;0,9090909;0,4;0,3333333;0,3333333;;0,8761905;0,4;;;;;;;;0,4761905
1,169231;;;0,4;0,7692308;;;;;;1,902564;;;;;0,7692308;0,4;0,3333333;0,4;;0,9347826;0,5;;;;;;;;0,4347826
1,066667;;;0,4;0,6666667;;;;;;1,9;;;;;0,6666667;0,4;0,5;0,3333333;;1,428571;1,428571;;;;;;;;0
1,088235;;;0,5;0,5882353;;;;;;1,888235;;;;;0,5882353;0,4;0,5;0,4;;1,511111;1,111111;;;;;;;;0,4
1,026316;;;0,5;0,5263158;;;;;;1,71203;;;;;0,5263158;0,5;0,4;0,2857143;;1,194805;0,9090909;;;;;;;;0,2857143
0,8761905;;;0,4;0,4761905;;;;;;1,876191;;;;;0,4761905;0,4;0,5;0,5;;1,102564;0,7692308;;;;;;;;0,3333333
0,7204969;;;0,2857143;0,4347826;;;;;;2,457143;;0,3428572;;;0;0,4;0,2857143;1,428571;;1;0,6666667;;;;;;;;0,3333333
