1;00011100;5;11100010;8;11010010
1;00011100;5;11100010;8;11010010
1;00011100;3;11100000;8;11010010
1;00011100;3;11100000;8;11010010
2;00011110;3;11100000;8;11010010
2;00011110;3;11100000;7;11010110
2;00011110;4;11100001;7;11010110
2;00011110;4;11100001;7;11010110
2;00011110;4;11100001;7;11010110
0;10011110;4;11100001;7;11010110
0;10011110;4;11100001;7;11010110
0;10011110;4;11100001;7;11010110
0;10011110;4;11100001;8;11100110
0;10011110;5;00100001;8;11100110
2;11011110;5;00100001;8;11100110
2;11011110;5;00100001;8;11100110
2;11011110;5;00100001;7;01100110
2;11011110;5;00100001;7;01100110
1;01011110;5;00100001;7;01100110
1;01011110;5;00100001;7;01100110
1;01011110;5;00100001;7;01100110
1;01011110;5;00100001;7;01100110
1;01011110;5;00100001;7;01100110
0;01011010;4;00100000;7;01100110
0;01011010;4;00100000;6;01101110
0;01011010;4;00100000;6;01101110
0;01011010;4;00100000;6;01101110
1;01011110;4;00100000;6;01101110
1;01011110;4;00100000;6;01101110
1;01011110;5;10100001;7;01001110
1;01011110;5;10100001;7;01001110
0;01011010;5;10100001;7;01001110
0;01011010;5;10100001;7;01001110
0;01011010;5;10100001;8;01101110
2;01011110;5;10100001;8;01101110
2;01011110;3;10000001;8;01101110
2;01011110;3;10000001;8;01101110
2;01011110;3;10000001;6;01001110
2;01011110;3;10000001;6;01001110
2;01011110;3;10000001;6;01001110
1;11011110;3;10000001;8;00001110
1;11011110;3;10000001;8;00001110
1;11011110;5;10001101;8;00001110
1;11011110;5;10001101;7;00101110
1;11011110;5;10001101;7;00101110
2;11010110;5;10001101;7;00101110
2;11010110;5;10001101;7;00101110
2;11010110;5;10001101;7;00101110
2;11010110;3;01001101;8;00101100
2;11010110;3;01001101;8;00101100
2;11010110;3;01001101;8;00101100
2;11010110;3;01001101;8;00101100
2;11010110;3;01001101;7;00101110
2;11010110;3;01001101;7;00101110
2;11010110;5;10001101;7;00101110
0;01010111;5;10001101;7;00101110
0;01010111;5;10001101;7;00101110
0;01010111;5;10001101;7;00101110
0;01010111;3;00001101;7;00101110
2;01000111;3;00001101;7;00101110
2;01000111;3;00001101;7;00101110
2;01000111;5;00001100;8;00101100
2;01000111;5;00001100;8;00101100
2;01000111;5;00001100;8;00101100
2;01000111;5;00001100;8;00101100
2;01000111;3;00001101;8;00101100
2;01000111;3;00001101;8;00101100
2;01000111;3;00001101;6;00101110
1;11000100;4;00001100;6;00101110
1;11000100;4;00001100;6;00101110
1;11000100;4;00001100;6;00101110
1;11000100;4;00001100;6;00101110
1;11000100;3;00001101;7;00100110
1;11000100;3;00001101;7;00100110
1;11000100;3;00001101;7;00100110
1;11000100;3;00001101;7;00100110
0;11001100;4;00001100;8;00100010
0;11001100;4;00001100;8;00100010
0;11001100;4;00001100;8;00100010
0;11001100;5;00001110;8;00100010
1;11000100;5;00001110;7;00100110
1;11000100;5;00001110;7;00100110
1;11000100;5;00001110;7;00100110
1;11000100;5;00001110;7;00100110
1;11000100;5;00001110;7;00100110
1;11000100;4;00011110;7;00100110
1;11000100;4;00011110;7;00100110
0;11000110;4;00011110;6;00100010
0;11000110;4;00011110;6;00100010
0;11000110;4;00011110;6;00100010
0;11000110;4;00011110;6;00100010
0;11000110;4;00011110;6;00100010
0;11000110;4;00011110;6;00100010
0;11000110;4;00011110;6;00100010
0;11000110;4;00011110;6;00100010
0;11000110;4;00011110;6;00100010
1;11000010;4;00011110;6;00100010
1;11000010;4;00011110;8;10101011
1;11000010;3;01100100;8;10101011
1;11000010;3;01100100;8;10101011
;;;;;
2;10100001;3;11001000;8;10001000
2;10100001;3;11001000;8;10001000
2;10100001;3;11001000;8;10001000
2;10100001;3;11001000;8;10001000
2;10100001;3;11001000;6;10010000
1;10100101;3;11001000;6;10010000
1;10100101;3;11001000;6;10010000
1;10100101;5;10001000;6;10010000
1;10100101;5;10001000;6;10010000
1;10100101;5;10001000;6;10010000
0;10111101;5;10001000;8;10001000
0;10111101;4;00001000;8;10001000
0;10111101;4;00001000;8;10001000
0;10111101;4;00001000;8;10001000
0;10111101;4;00001000;8;10001000
0;10111101;4;00001000;8;10001000
2;10101101;4;00001000;8;10001000
2;10101101;4;00001000;8;10001000
2;10101101;3;01101000;8;10001000
2;10101101;3;01101000;6;10110000
2;10101101;3;01101000;6;10110000
2;10101101;3;01101000;6;10110000
2;10101101;3;01101000;8;10110001
1;10011101;3;01101000;8;10110001
1;10011101;4;00001000;8;10110001
1;10011101;4;00001000;8;10110001
1;10011101;4;00001000;7;10110101
2;10001101;4;00001000;7;10110101
2;10001101;4;00001000;7;10110101
2;10001101;4;00001000;7;10110101
2;10001101;4;00001000;7;10110101
2;10001101;4;00001000;7;10110101
1;10111101;4;00001000;8;10110001
1;10111101;4;00001000;8;10110001
1;10111101;3;00001100;8;10110001
1;10111101;3;00001100;8;10110001
1;10111101;3;00001100;8;10110001
1;10111101;3;00001100;8;10110001
1;10111101;5;00001101;7;10110101
1;10111101;5;00001101;7;10110101
1;10111101;5;00001101;7;10110101
1;10111101;5;00001101;7;10110101
1;10111101;5;00001101;8;10110001
0;10110101;5;00001101;8;10110001
0;10110101;4;00000001;8;10110001
0;10110101;4;00000001;8;10110001
0;10110101;4;00000001;8;10110001
0;10110101;4;00000001;8;10110001
0;10110101;4;00000001;8;10110001
0;10110101;4;00000001;6;10110101
2;10010101;4;00000001;6;10110101
2;10010101;3;00010001;6;10110101
2;10010101;3;00010001;6;10110101
0;11010101;3;00010001;8;10110001
0;11010101;5;00000001;8;10110001
0;11010101;5;00000001;8;10110001
0;11010101;5;00000001;8;10110001
0;11010101;5;00000001;8;10110001
0;11010101;3;00000000;8;10110001
1;10110101;3;00000000;8;10110001
1;10110101;3;00000000;6;10000001
1;10110101;3;00000000;6;10000001
1;10110101;3;00000000;6;10000001
1;10110101;3;00000000;6;10000001
1;10110101;4;10000000;6;10000001
1;10110101;4;10000000;6;10000001
1;10110101;4;10000000;6;10000001
2;00101101;4;10000000;6;10000001
2;00101101;3;10100000;6;10000001
2;00101101;3;10100000;8;10011101
2;00101101;3;10100000;8;10011101
1;10101101;3;10100000;8;10011101
1;10101101;3;10100000;8;10011101
1;10101101;3;10100000;8;10011101
1;10101101;3;10100000;8;10011101
1;10101101;4;11110000;7;00011100
1;10101101;4;11110000;7;00011100
0;10101100;4;11110000;7;00011100
0;10101100;4;11110000;7;00011100
0;10101100;5;11111000;7;00011100
1;00101100;5;11111000;6;00011101
1;00101100;5;11111000;6;00011101
1;00101100;5;11111000;6;00011101
1;00101100;5;11111000;6;00011101
1;00101100;3;11101000;6;00011101
1;00101100;3;11101000;6;00011101
1;00101100;3;11101000;6;00011101
1;00101100;3;11101000;8;00111101
1;00101100;5;11111000;8;00111101
2;00101011;5;11111000;8;00111101
2;00101011;5;11111000;8;00111101
2;00101011;5;11111000;8;00111101
2;00101011;5;11111000;8;00111101
1;00101010;4;11101000;6;00001101
1;00101010;4;11101000;6;00001101
1;00101010;4;11101000;6;00001101
1;00101010;4;11101000;6;00001101
1;00101010;4;11101000;6;00001101
1;00101010;4;11101000;6;00001101
1;00101010;4;11101000;6;00001101
;;;;;
2;10111101;4;11111011;7;11011001
2;10111101;4;11111011;7;11011001
0;10111001;4;11111011;7;11011001
0;10111001;4;11111011;7;11011001
0;10111001;4;11111011;7;11011001
0;10111001;4;11111011;6;11111001
0;10111001;3;11111101;6;11111001
0;10111001;3;11111101;6;11111001
0;10111001;3;11111101;8;11011001
0;10111001;3;11111101;8;11011001
0;10111001;3;11111101;8;11011001
1;01111000;4;11110101;8;11011001
1;01111000;4;11110101;8;11011001
1;01111000;4;11110101;7;11011111
1;01111000;4;11110101;7;11011111
1;01111000;4;11110101;7;11011111
0;01001000;4;11110101;7;11011111
0;01001000;4;11110101;6;11011110
0;01001000;3;11111101;6;11011110
0;01001000;3;11111101;6;11011110
0;01001000;3;11111101;6;11011110
1;01000000;3;11111101;6;11011110
1;01000000;3;11111101;6;11011110
1;01000000;3;11111101;8;11011101
1;01000000;3;11111101;8;11011101
0;01001000;3;11111101;8;11011101
0;01001000;5;11101101;8;11011101
0;01001000;5;11101101;7;11001101
0;01001000;5;11101101;7;11001101
0;01001000;5;11101101;7;11001101
1;00001000;5;11101101;7;11001101
1;00001000;5;11101101;7;11001101
1;00001000;5;11101101;7;11001101
1;00001000;3;11001101;6;11111101
1;00001000;3;11001101;6;11111101
1;00001000;3;11001101;6;11111101
1;00001000;3;11001101;6;11111101
0;10000000;3;11001101;6;11111101
0;10000000;3;11001101;6;11111101
0;10000000;4;11010101;8;01111101
0;10000000;4;11010101;8;01111101
1;10001000;4;11010101;8;01111101
1;10001000;4;11010101;8;01111101
1;10001000;4;11010101;8;01111101
2;10001100;4;11010101;8;01111101
2;10001100;4;11010101;6;01101101
2;10001100;5;01010101;6;01101101
2;10001100;5;01010101;6;01101101
1;10001000;5;01010101;6;01101101
1;10001000;4;00010101;8;01101001
1;10001000;4;00010101;8;01101001
1;10001000;4;00010101;8;01101001
1;10001000;4;00010101;8;01101001
1;10001000;4;00010101;8;01101001
2;00001001;4;00010101;8;01101001
2;00001001;4;00010101;8;01101001
2;00001001;4;00010101;8;01101001
2;00001001;3;00011011;7;11101000
2;00001001;3;00011011;7;11101000
2;00001001;3;00011011;7;11101000
2;00001001;3;00011011;7;11101000
0;00000000;3;00011011;7;11101000
0;00000000;3;00011011;7;11101000
0;00000000;4;00010111;7;11101000
0;00000000;4;00010111;7;11101000
2;00001000;4;00010111;7;11101000
2;00001000;4;00010111;6;00101001
2;00001000;4;00010111;6;00101001
2;00001000;4;00010111;6;00101001
2;00001000;4;00010111;6;00101001
2;00001000;4;00010111;6;00101001
1;00001011;4;00010111;6;00101001
1;00001011;4;00010111;7;11101001
1;00001011;4;00010111;7;11101001
1;00001011;5;11110111;7;11101001
0;00001010;5;11110111;7;11101001
0;00001010;5;11110111;7;11101001
0;00001010;5;11110111;6;11001001
0;00001010;5;11110111;6;11001001
0;00001010;4;01110110;6;11001001
0;00001010;4;01110110;6;11001001
0;00001010;4;01110110;6;11001001
0;00001010;4;01110110;8;11001011
1;00001101;5;01110010;8;11001011
1;00001101;5;01110010;8;11001011
1;00001101;5;01110010;8;11001011
1;00001101;5;01110010;6;11101011
1;00001101;3;01110110;6;11101011
1;00001101;3;01110110;6;11101011
1;00001101;3;01110110;6;11101011
1;00001101;3;01110110;8;11001011
2;11101101;3;01110110;8;11001011
2;11101101;3;01110110;8;11001011
2;11101101;4;00110110;6;10001011
0;11101100;4;00110110;6;10001011
0;11101100;4;00110110;6;10001011
0;11101100;4;00110110;6;10001011
2;11101000;4;00110110;6;10001011
2;11101000;4;00110110;7;10001010
2;11101000;4;00110110;7;10001010
;;;;;
1;00111101;4;00011110;6;10100110
1;00111101;4;00011110;6;10100110
1;00111101;4;00011110;6;10100110
0;00101101;4;00011110;6;10100110
