0;0;1;2;3;4;5;6;7;8;1;0;1;2;3;4;5;6;7;8;2;0;1;2;3;4;5;6;7;8
2,011905;0,3333333;0,25;1,428571;;;;;;;2;;;;0,2857143;0,2857143;1,428571;;;;1,964286;;;;;;;1,428571;0,25;0,2857143
2,011111;0,5;0,4;1,111111;;;;;;;2,177778;;;;0,4;0,6666667;1,111111;;;;2,361111;;;;;;;1,111111;1;0,25
1,642424;0,3333333;0,4;0,9090909;;;;;;;1,594805;;;;0,4;0,2857143;0,9090909;;;;2,159091;;;;;;;0,9090909;0,25;1
1,669231;0,5;0,4;0,7692308;;;;;;;1,835897;;;;0,4;0,6666667;0,7692308;;;;2,095238;;;;;;;0;0,6666667;1,428571
1,333333;0,3333333;0,3333333;0,6666667;;;;;;;1,138889;;;;0,25;0,2222222;0,6666667;;;;2,063492;;;;;;;0,6666667;0,2857143;1,111111
1,143791;0,3333333;0,2222222;0,5882353;;;;;;;1,588235;;;;1;0;0,5882353;;;;1,559091;;;;;;;0,25;0,4;0,9090909
1,359649;0,3333333;0,5;0,5263158;;;;;;;1,678571;;;;1,428571;0,25;0;;;;1,388278;;;;;;;0,3333333;0,2857143;0,7692308
1,047619;0,2857143;0,2857143;0,4761905;;;;;;;2,361111;;;;1,111111;1;0,25;;;;1,666667;;;;;;;0,5;0,5;0,6666667
1,434783;0,6666667;0,3333333;0,4347826;;;;;;;2,131313;;;;0,9090909;0,2222222;1;;;;1,254902;;;;;;;0,3333333;0,3333333;0,5882353
1,928571;1,428571;0,5;0;;;;;;;2,428571;;;;0;1;1,428571;;;;1,426316;;;;;;;0,5;0,4;0,5263158
1,694445;1,111111;0,3333333;0,25;;;;;;;2,027778;;;;0,6666667;0,25;1,111111;;;;1,209524;;;;;;;0,3333333;0,4;0,4761905
1,809091;0,9090909;0,5;0,4;;;;;;;1,492424;;;;0,25;0,3333333;0,9090909;;;;1,05383;;;;;;;0,3333333;0,2857143;0,4347826
1,454945;0,7692308;0,2857143;0,4;;;;;;;2,269231;;;;1;0,5;0,7692308;;;;0,9833333;;;;;;;0,3333333;0,25;0,4
1,619048;0,6666667;0,6666667;0,2857143;;;;;;;1,650794;;;;1,428571;0,2222222;0;;;;1,87037;;;;;;;0,5;1;0,3703704
1,12395;0,5882353;0,25;0,2857143;;;;;;;1,444445;;;;1,111111;0;0,3333333;;;;1,714286;;;;;;;0,2857143;1,428571;0
1,442982;0,5263158;0,25;0,6666667;;;;;;;1,353535;;;;0,9090909;0,2222222;0,2222222;;;;1,361111;;;;;;;0,25;1,111111;0
1,714286;0;0,2857143;1,428571;;;;;;;1,835897;;;;0,7692308;0,6666667;0,4;;;;1,631313;;;;;;;0,5;0,9090909;0,2222222
2,444445;0,6666667;0,6666667;1,111111;;;;;;;1,202381;;;;0,6666667;0,2857143;0,25;;;;2,102564;;;;;;;0,3333333;0,7692308;1
1,480519;0,2857143;0,2857143;0,9090909;;;;;;;1,654902;;;;0,5882353;0,6666667;0,4;;;;2,095238;;;;;;;0,6666667;0;1,428571
1,835897;0,6666667;0,4;0,7692308;;;;;;;2,095238;;;;0;1,428571;0,6666667;;;;2,396826;;;;;;;0,2857143;1;1,111111
1,352381;0,2857143;0,4;0,6666667;;;;;;;2,333333;;;;1;1,111111;0,2222222;;;;1,79798;;;;;;;0,6666667;0,2222222;0,9090909
0,8382353;;0,25;0,5882353;;;;;;;1,131313;;;;0,2222222;0,9090909;0;;;;1,554945;;;;;;;0,2857143;0,5;0,7692308
1,192982;;0,6666667;0,5263158;;;;;;;0,991453;;;;0;0,7692308;0,2222222;;;;1,333333;;;;;;;0,6666667;;0,6666667
1,428571;;1,428571;0;;;;;;;1,555556;;;;0,2222222;0,6666667;0,6666667;;;;0,8739495;;;;;;;0,2857143;;0,5882353
